Row ID,Order ID,Order Date,Customer Name,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Unit Price ,Quantity, Profit ,Year,Month
6868,US-2016-126452,8/28/2035,Scot Coram,California,Los Angeles,90004,WEST,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,$31.98 ,2,$63.97 ,2016,August
6869,US-2016-126452,8/29/2035,Scot Coram,California,Los Angeles,90004,WEST,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,"$2,887.06 ",9,"$25,983.50 ",2016,August
6870,US-2016-126452,8/30/2035,Scot Coram,California,Los Angeles,90004,WEST,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,$12.96 ,2,$25.92 ,2016,August
6871,US-2016-126452,8/31/2035,Scot Coram,California,Los Angeles,90004,WEST,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,$47.52 ,9,$427.68 ,2016,August
6872,CA-2016-145009,9/1/2035,Randy Ferguson,Illinois,Chicago,60610,CENTRAL,OFF-LA-10004853,Office Supplies,Labels,Avery 483,$11.95 ,3,$35.86 ,2016,December
6873,CA-2015-162544,9/2/2035,Sandra Glassco,Washington,Seattle,98105,WEST,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,$4.98 ,1,$4.98 ,2015,December
6874,CA-2014-124394,9/3/2035,Tracy Blumstein,Texas,Beaumont,77705,CENTRAL,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",$10.78 ,5,$53.90 ,2014,October
6875,CA-2014-124394,9/4/2035,Tracy Blumstein,Texas,Beaumont,77705,CENTRAL,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,$119.98 ,3,$359.93 ,2014,October
6876,US-2016-121013,9/5/2035,Michael Moore,Virginia,Chesapeake,23320,SOUTH,OFF-LA-10004545,Office Supplies,Labels,Avery 50,$25.06 ,2,$50.12 ,2016,September
6877,US-2016-121013,9/6/2035,Michael Moore,Virginia,Chesapeake,23320,SOUTH,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables","$1,652.94 ",3,"$4,958.82 ",2016,September
6878,US-2015-123918,9/7/2035,Claire Gute,Texas,Dallas,75217,CENTRAL,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",$131.38 ,6,$788.26 ,2015,October
6879,US-2015-123918,9/8/2035,Claire Gute,Texas,Dallas,75217,CENTRAL,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,$5.34 ,1,$5.34 ,2015,October
6880,CA-2015-137113,9/9/2035,Tamara Willingham,Washington,Seattle,98105,WEST,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,"$2,003.92 ",5,"$10,019.60 ",2015,December
6881,CA-2015-137113,9/10/2035,Tamara Willingham,Washington,Seattle,98105,WEST,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,$32.40 ,5,$162.00 ,2015,December
6882,CA-2015-137113,9/11/2035,Tamara Willingham,Washington,Seattle,98105,WEST,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,"$1,913.40 ",9,"$17,220.60 ",2015,December
6883,CA-2015-137113,9/12/2035,Tamara Willingham,Washington,Seattle,98105,WEST,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,$146.73 ,3,$440.19 ,2015,December
6884,CA-2015-137113,9/13/2035,Tamara Willingham,Washington,Seattle,98105,WEST,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",$114.20 ,5,$571.00 ,2015,December
6885,CA-2015-120677,9/14/2035,Bill Donatelli,Minnesota,Minneapolis,55407,CENTRAL,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,"$2,567.84 ",8,"$20,542.72 ",2015,May
6886,CA-2017-123036,9/15/2035,Helen Abelman,Ohio,Springfield,45503,EAST,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,$37.06 ,4,$148.22 ,2017,September
6887,CA-2017-123036,9/16/2035,Helen Abelman,Ohio,Springfield,45503,EAST,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,$259.90 ,2,$519.79 ,2017,September
6888,CA-2017-120222,9/17/2035,Lauren Leatherbury,California,Los Angeles,90032,WEST,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",$19.05 ,3,$57.15 ,2017,April
6889,CA-2017-120222,9/18/2035,Lauren Leatherbury,California,Los Angeles,90032,WEST,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,$73.34 ,3,$220.03 ,2017,April
6890,CA-2017-164756,9/19/2035,Saphhira Shifley,Georgia,Columbus,31907,SOUTH,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$95.68 ,8,$765.44 ,2017,September
6891,CA-2017-164756,9/20/2035,Saphhira Shifley,Georgia,Columbus,31907,SOUTH,OFF-PA-10000673,Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",$50.96 ,7,$356.72 ,2017,September
6892,CA-2017-164756,9/21/2035,Saphhira Shifley,Georgia,Columbus,31907,SOUTH,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$113.94 ,3,$341.82 ,2017,September
6893,CA-2017-164756,9/22/2035,Saphhira Shifley,Georgia,Columbus,31907,SOUTH,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,$25.92 ,4,$103.68 ,2017,September
6894,CA-2017-164756,9/23/2035,Saphhira Shifley,Georgia,Columbus,31907,SOUTH,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",$20.32 ,4,$81.28 ,2017,September
6895,CA-2017-164756,9/24/2035,Saphhira Shifley,Georgia,Columbus,31907,SOUTH,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,$411.98 ,2,$823.96 ,2017,September
6896,CA-2017-164756,9/25/2035,Saphhira Shifley,Georgia,Columbus,31907,SOUTH,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",$34.48 ,2,$68.96 ,2017,September
6897,CA-2017-164756,9/26/2035,Saphhira Shifley,Georgia,Columbus,31907,SOUTH,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,$244.55 ,5,"$1,222.75 ",2017,September
6898,CA-2017-122028,9/27/2035,Chloris Kastensmidt,Ohio,Lakewood,44107,EAST,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,$10.78 ,3,$32.35 ,2017,August
6899,US-2015-165512,9/28/2035,Vivek Sundaresam,Illinois,Naperville,60540,CENTRAL,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$602.65 ,7,"$4,218.56 ",2015,May
6900,US-2015-165512,9/29/2035,Vivek Sundaresam,Illinois,Naperville,60540,CENTRAL,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$7.66 ,6,$45.94 ,2015,May
6901,CA-2015-140557,9/30/2035,Tanja Norvell,New York,New York City,10009,EAST,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,$559.93 ,7,"$3,919.51 ",2015,September
6902,US-2017-135013,10/1/2035,Harold Ryan,California,Huntington Beach,92646,WEST,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"$2,399.96 ",5,"$11,999.80 ",2017,July
6903,CA-2017-111220,10/2/2035,Jill Stevenson,Illinois,Chicago,60653,CENTRAL,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,$16.00 ,4,$64.00 ,2017,September
6904,CA-2017-111220,10/3/2035,Jill Stevenson,Illinois,Chicago,60653,CENTRAL,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,$5.59 ,2,$11.18 ,2017,September
6905,CA-2017-111220,10/4/2035,Jill Stevenson,Illinois,Chicago,60653,CENTRAL,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",$235.92 ,5,"$1,179.60 ",2017,September
6906,US-2017-149006,10/5/2035,Brad Norvell,California,Brentwood,94513,WEST,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,$10.68 ,1,$10.68 ,2017,December
6907,CA-2017-149468,10/6/2035,Allen Rosenblatt,Michigan,Trenton,48183,CENTRAL,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",$41.28 ,2,$82.56 ,2017,May
6908,CA-2016-140249,10/7/2035,Shaun Weien,Washington,Seattle,98103,WEST,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,"$1,001.58 ",2,"$2,003.17 ",2016,September
6909,US-2017-135503,10/8/2035,Justin Ellison,South Carolina,North Charleston,29406,SOUTH,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$14.76 ,2,$29.52 ,2017,December
6910,CA-2014-126277,10/9/2035,Lena Hernandez,Ohio,Columbus,43229,EAST,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,$2.50 ,3,$7.51 ,2014,September
6911,US-2017-115301,10/10/2035,Vivek Gonzalez,Washington,Seattle,98103,WEST,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",$115.96 ,2,$231.92 ,2017,July
6912,CA-2017-168942,10/11/2035,Eric Murdock,California,San Francisco,94109,WEST,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",$186.54 ,3,$559.62 ,2017,August
6913,US-2017-128398,10/12/2035,Elizabeth Moffitt,California,Los Angeles,90049,WEST,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,$159.56 ,4,$638.24 ,2017,May
6914,CA-2015-104115,10/13/2035,Jonathan Howell,Florida,West Palm Beach,33407,SOUTH,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,$55.98 ,2,$111.97 ,2015,June
6915,CA-2014-142510,10/14/2035,Nora Preis,Illinois,Chicago,60623,CENTRAL,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,$132.16 ,1,$132.16 ,2014,December
6916,CA-2014-142510,10/15/2035,Nora Preis,Illinois,Chicago,60623,CENTRAL,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,$17.90 ,6,$107.42 ,2014,December
6917,CA-2014-142510,10/16/2035,Nora Preis,Illinois,Chicago,60623,CENTRAL,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,$124.03 ,4,$496.13 ,2014,December
6918,CA-2014-124247,10/17/2035,Stefanie Holloman,California,Sacramento,95823,WEST,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,"$1,403.92 ",5,"$7,019.60 ",2014,December
6919,CA-2016-105473,10/18/2035,Bryan Mills,Washington,Seattle,98115,WEST,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,$28.80 ,3,$86.40 ,2016,April
6920,CA-2015-102806,10/19/2035,Henry Goldwyn,Pennsylvania,Philadelphia,19143,EAST,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",$24.59 ,2,$49.18 ,2015,May
6921,CA-2017-121706,10/20/2035,Becky Martin,California,Santa Barbara,93101,WEST,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,$356.79 ,7,"$2,497.53 ",2017,February
6922,CA-2017-109211,10/21/2035,Penelope Sewall,New York,New York City,10011,EAST,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,$16.98 ,1,$16.98 ,2017,April
6923,CA-2015-134257,10/22/2035,Maurice Satty,Alabama,Auburn,36830,SOUTH,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",$491.55 ,5,"$2,457.75 ",2015,March
6924,CA-2015-134257,10/23/2035,Maurice Satty,Alabama,Auburn,36830,SOUTH,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,$7.38 ,2,$14.76 ,2015,March
6925,CA-2015-137925,10/24/2035,Janet Lee,New York,New York City,10035,EAST,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$23.66 ,7,$165.62 ,2015,November
6926,CA-2015-137925,10/25/2035,Janet Lee,New York,New York City,10035,EAST,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",$681.41 ,12,"$8,176.90 ",2015,November
6927,CA-2016-140046,10/26/2035,Khloe Miller,California,Los Angeles,90032,WEST,OFF-LA-10000305,Office Supplies,Labels,Avery 495,$18.90 ,3,$56.70 ,2016,July
6928,CA-2016-140382,10/27/2035,Ruben Dartt,California,San Francisco,94109,WEST,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,$93.68 ,4,$374.72 ,2016,June
6929,CA-2016-140382,10/28/2035,Ruben Dartt,California,San Francisco,94109,WEST,OFF-LA-10001934,Office Supplies,Labels,Avery 516,$21.93 ,3,$65.79 ,2016,June
6930,CA-2016-140382,10/29/2035,Ruben Dartt,California,San Francisco,94109,WEST,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,$862.34 ,7,"$6,036.41 ",2016,June
6931,CA-2016-140382,10/30/2035,Ruben Dartt,California,San Francisco,94109,WEST,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,$19.98 ,1,$19.98 ,2016,June
6932,CA-2014-164182,10/31/2035,Shui Tom,Pennsylvania,Philadelphia,19140,EAST,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,$13.49 ,1,$13.49 ,2014,July
6933,CA-2014-164182,11/1/2035,Shui Tom,Pennsylvania,Philadelphia,19140,EAST,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,$23.99 ,2,$47.98 ,2014,July
6934,CA-2014-164182,11/2/2035,Shui Tom,Pennsylvania,Philadelphia,19140,EAST,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,$31.98 ,2,$63.97 ,2014,July
6935,CA-2014-164182,11/3/2035,Shui Tom,Pennsylvania,Philadelphia,19140,EAST,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",$41.58 ,2,$83.17 ,2014,July
6936,CA-2017-137365,11/4/2035,Bart Pistole,Texas,El Paso,79907,CENTRAL,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,$95.98 ,3,$287.93 ,2017,November
6937,CA-2016-129847,11/5/2035,Tom Ashbrook,Illinois,Chicago,60653,CENTRAL,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,$84.27 ,2,$168.54 ,2016,September
6938,CA-2014-126963,11/6/2035,Pamela Stobb,Texas,El Paso,79907,CENTRAL,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,$36.54 ,2,$73.09 ,2014,June
6939,CA-2016-125094,11/7/2035,Nora Preis,Washington,Seattle,98105,WEST,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,$479.72 ,4,"$1,918.88 ",2016,November
6940,CA-2017-107132,11/8/2035,Scott Cohen,New York,New York City,10009,EAST,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,$102.37 ,2,$204.74 ,2017,June
6941,CA-2017-107132,11/9/2035,Scott Cohen,New York,New York City,10009,EAST,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,$28.40 ,5,$142.00 ,2017,June
6942,CA-2017-107132,11/10/2035,Scott Cohen,New York,New York City,10009,EAST,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",$713.88 ,4,"$2,855.52 ",2017,June
6943,CA-2017-107132,11/11/2035,Scott Cohen,New York,New York City,10009,EAST,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,$68.52 ,3,$205.56 ,2017,June
6944,CA-2015-139248,11/12/2035,Russell D'Ascenzo,California,Los Angeles,90032,WEST,TEC-PH-10004094,Technology,Phones,Motorola L703CM,$623.96 ,5,"$3,119.80 ",2015,July
6945,CA-2014-148369,11/13/2035,Thea Hudgings,Delaware,Newark,19711,EAST,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,$11.12 ,4,$44.48 ,2014,September
6946,CA-2016-106243,11/14/2035,Greg Matthias,New York,New York City,10011,EAST,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",$523.92 ,5,"$2,619.60 ",2016,September
6947,CA-2015-126466,11/15/2035,Jesus Ocampo,California,Roseville,95661,WEST,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",$2.48 ,2,$4.96 ,2015,November
6948,CA-2015-130365,11/16/2035,Zuschuss Carroll,Illinois,Aurora,60505,CENTRAL,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",$221.02 ,2,$442.05 ,2015,April
6949,CA-2015-130365,11/17/2035,Zuschuss Carroll,Illinois,Aurora,60505,CENTRAL,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",$128.06 ,3,$384.17 ,2015,April
6950,CA-2017-143021,11/18/2035,Anne Pryor,New York,New York City,10011,EAST,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",$58.41 ,7,$408.86 ,2017,November
6951,CA-2017-143021,11/19/2035,Anne Pryor,New York,New York City,10011,EAST,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,$79.97 ,3,$239.92 ,2017,November
6952,CA-2015-161767,11/20/2035,Grace Kelly,Texas,Dallas,75217,CENTRAL,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,$479.99 ,2,$959.98 ,2015,November
6953,CA-2015-129917,11/21/2035,Henry MacAllister,California,Los Angeles,90008,WEST,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,$11.81 ,3,$35.42 ,2015,October
6954,CA-2015-129917,11/22/2035,Henry MacAllister,California,Los Angeles,90008,WEST,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,$53.57 ,4,$214.27 ,2015,October
6955,CA-2015-129917,11/23/2035,Henry MacAllister,California,Los Angeles,90008,WEST,TEC-PH-10000369,Technology,Phones,HTC One Mini,$503.96 ,5,"$2,519.80 ",2015,October
6956,CA-2015-115420,11/24/2035,Linda Southworth,California,Los Angeles,90004,WEST,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,$21.34 ,2,$42.68 ,2015,April
6957,CA-2016-157588,11/25/2035,Anemone Ratner,Georgia,Columbus,31907,SOUTH,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,$36.40 ,5,$182.00 ,2016,July
6958,CA-2016-157588,11/26/2035,Anemone Ratner,Georgia,Columbus,31907,SOUTH,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$51.75 ,1,$51.75 ,2016,July
6959,CA-2015-167255,11/27/2035,Rick Huthwaite,California,San Francisco,94110,WEST,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$15.51 ,1,$15.51 ,2015,September
6960,CA-2015-167255,11/28/2035,Rick Huthwaite,California,San Francisco,94110,WEST,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$146.82 ,3,$440.46 ,2015,September
6961,CA-2015-167255,11/29/2035,Rick Huthwaite,California,San Francisco,94110,WEST,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,$12.96 ,2,$25.92 ,2015,September
6962,CA-2017-162096,11/30/2035,Thomas Brumley,California,Riverside,92503,WEST,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,$7.80 ,3,$23.40 ,2017,November
6963,CA-2016-157161,12/1/2035,Jonathan Doherty,South Carolina,Columbia,29203,SOUTH,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,$10.20 ,5,$51.00 ,2016,July
6964,CA-2016-157161,12/2/2035,Jonathan Doherty,South Carolina,Columbia,29203,SOUTH,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",$22.32 ,3,$66.96 ,2016,July
6965,CA-2016-157161,12/3/2035,Jonathan Doherty,South Carolina,Columbia,29203,SOUTH,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$24.10 ,5,$120.50 ,2016,July
6966,CA-2016-157161,12/4/2035,Jonathan Doherty,South Carolina,Columbia,29203,SOUTH,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$75.98 ,2,$151.96 ,2016,July
6967,CA-2016-157161,12/5/2035,Jonathan Doherty,South Carolina,Columbia,29203,SOUTH,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,$6.46 ,2,$12.92 ,2016,July
6968,CA-2016-157161,12/6/2035,Jonathan Doherty,South Carolina,Columbia,29203,SOUTH,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),$60.12 ,9,$541.08 ,2016,July
6969,CA-2015-110765,12/7/2035,Michael Paige,New York,New York City,10011,EAST,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,$824.97 ,3,"$2,474.91 ",2015,October
6970,CA-2016-163937,12/8/2035,Joy Bell-,Washington,Longview,98632,WEST,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$24.85 ,5,$124.25 ,2016,January
6971,CA-2017-153822,12/9/2035,Adrian Barton,Arizona,Phoenix,85023,WEST,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,$12.62 ,2,$25.25 ,2017,September
6972,CA-2017-153822,12/10/2035,Adrian Barton,Arizona,Phoenix,85023,WEST,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$89.58 ,2,$179.17 ,2017,September
6973,CA-2017-153822,12/11/2035,Adrian Barton,Arizona,Phoenix,85023,WEST,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,$471.92 ,2,$943.84 ,2017,September
6974,CA-2017-153822,12/12/2035,Adrian Barton,Arizona,Phoenix,85023,WEST,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,$18.18 ,4,$72.72 ,2017,September
6975,CA-2017-146185,12/13/2035,Charles Crestani,Texas,Houston,77095,CENTRAL,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,$31.74 ,2,$63.49 ,2017,September
6976,CA-2015-112144,12/14/2035,Craig Yedwab,Arizona,Gilbert,85234,WEST,OFF-LA-10000443,Office Supplies,Labels,Avery 501,$5.90 ,2,$11.81 ,2015,June
6977,CA-2015-112144,12/15/2035,Craig Yedwab,Arizona,Gilbert,85234,WEST,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,$621.76 ,4,"$2,487.04 ",2015,June
6978,US-2016-119298,12/16/2035,Emily Phan,Arkansas,Jonesboro,72401,SOUTH,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$59.98 ,2,$119.96 ,2016,November
6979,CA-2017-155159,12/17/2035,Delfina Latchford,Georgia,Atlanta,30318,SOUTH,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",$48.87 ,9,$439.83 ,2017,November
6980,CA-2017-149076,12/18/2035,Sean O'Donnell,California,Los Angeles,90036,WEST,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,$154.90 ,5,$774.50 ,2017,January
6981,CA-2014-146990,12/19/2035,Bart Pistole,New York,New York City,10024,EAST,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,$5.92 ,4,$23.68 ,2014,November
6982,CA-2014-146990,12/20/2035,Bart Pistole,New York,New York City,10024,EAST,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,$30.18 ,3,$90.54 ,2014,November
6983,CA-2016-116526,12/21/2035,Joseph Airdo,Michigan,Detroit,48227,CENTRAL,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,$24.10 ,5,$120.50 ,2016,September
6984,CA-2016-116526,12/22/2035,Joseph Airdo,Michigan,Detroit,48227,CENTRAL,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,$8.78 ,1,$8.78 ,2016,September
6985,CA-2016-116526,12/23/2035,Joseph Airdo,Michigan,Detroit,48227,CENTRAL,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",$376.74 ,4,"$1,506.96 ",2016,September
6986,CA-2016-116526,12/24/2035,Joseph Airdo,Michigan,Detroit,48227,CENTRAL,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,$29.52 ,4,$118.08 ,2016,September
6987,CA-2016-116526,12/25/2035,Joseph Airdo,Michigan,Detroit,48227,CENTRAL,OFF-AR-10004999,Office Supplies,Art,Newell 315,$11.96 ,2,$23.92 ,2016,September
6988,CA-2016-116526,12/26/2035,Joseph Airdo,Michigan,Detroit,48227,CENTRAL,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$26.40 ,5,$132.00 ,2016,September
6989,CA-2017-158561,12/27/2035,Brenda Bowman,Florida,Fort Lauderdale,33311,SOUTH,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,"$1,158.12 ",5,"$5,790.60 ",2017,November
6990,CA-2017-165099,12/28/2035,Dennis Kane,Texas,Abilene,79605,CENTRAL,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,$1.39 ,2,$2.78 ,2017,December
6991,CA-2015-109386,12/29/2035,Rob Haberlin,Virginia,Hampton,23666,SOUTH,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",$44.43 ,3,$133.29 ,2015,November
6992,CA-2015-109386,12/30/2035,Rob Haberlin,Virginia,Hampton,23666,SOUTH,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,$226.20 ,5,"$1,131.00 ",2015,November
6993,CA-2015-109386,12/31/2035,Rob Haberlin,Virginia,Hampton,23666,SOUTH,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,$186.54 ,3,$559.62 ,2015,November
6994,CA-2015-109386,1/1/2036,Rob Haberlin,Virginia,Hampton,23666,SOUTH,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",$265.86 ,7,"$1,861.02 ",2015,November
